StartDate;EndDate;Status;IPAddress;Progress;Seconds;Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;Q_RecaptchaScore;consent;prolific_id;consume_dairy;country;birth_year;primary_shopper;milk_purch_freq;milk_cons_freq;milk_purch_loc;milk_purch_loc_othr;milk_fat;milk_fat_othr;milk_size;milk_size_othr;lactose_free;non_dairy;nd_soy;nd_almond;nd_oat;nd_coconut;nd_othr_nut;nd_othr;nd_othr_txt;nd_rsn_lactose;nd_rsn_allergy;nd_rsn_taste;nd_rsn_vegan;nd_rsn_shelflife;nd_rsn_inflammation;nd_rsn_antibiotic;nd_rsn_welfare;nd_rsn_othr;nd_rsn_othr_txt;C1;C2;C3;C4;rank_milk_type;rank_label_type;rank_addl_label;rank_date;rank_price;online_freq;read_label_freq;use_qr_code;foodwaste_familiar;up_milk;discard_afterdate;discard_ondate;discard_finish;discard_smell;discard_taste;date_quality;best_sell;foodwaste_sig;foodwaste_badfeel;foodwaste_wrong;foodwaste_consider;foodwaste_handle;share_social;promote_sust;age;gender;white;middle_east;black;native;asian;pacific;hispanic;race_othr;race_othr_txt;edu;hhinc;ms;children;hhsize;state;prolific_pid;group;vers_cbconjoint;revision_CBCONJOINT
8/2/2021 10:23;8/2/2021 10:28;IP Address;*******;100;291;TRUE;8/2/2021 10:28;R_DUB5zGsxIvBLxeh;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;599314b360937e0001899338;Yes;United States;1993;Yes;Approximately once a week;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;Whole milk;;Half-gallon;;Never;Never;;;;;;;;;;;;;;;;;;1;1;1;2;4;5;3;1;2;A few times a month;About half the time;Definitely not;Not familiar at all;Somewhat agree;;;Neither agree nor disagree;;Strongly disagree;;;;;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;26-35;Male;White;;;;;;;;;Bachelor's degree in college (4-year);$10,000 to $19,999;Never Married;No;3;North Carolina;599314b360937e0001899338;Control;82;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:23;8/2/2021 10:28;IP Address;*******;100;296;TRUE;8/2/2021 10:28;R_3Dcqgv5UzTDIVuM;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5c82d0ac51b0e00015cbd2fc;Yes;United States;1982;Yes;Approximately every 10 - 14 days;Less than once a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Half-gallon;;Never;Always;;;Oat milk;;;;;;;;;;;;;;;3;2;1;2;1;4;5;3;2;A few times a week;Most of the time;Definitely yes;Slightly familiar;Strongly disagree;Somewhat disagree;Strongly disagree;Somewhat agree;Somewhat agree;Strongly disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly disagree;Somewhat agree;36-45;Female;White;;;;;;;;;Bachelor's degree in college (4-year);$80,000 to $89,999;Married;No;2;New York;5c82d0ac51b0e00015cbd2fc;Treatment;63;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:16;8/2/2021 10:28;IP Address;*******;100;703;TRUE;8/2/2021 10:28;R_1kMP2kIENoy1vzi;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5610c4ea7ffc8a0005811504;Yes;United States;1988;Yes;Multiple times a week;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;2% Reduced fat milk;;Gallon;;Never;Sometimes;Soymilk;Almond milk;;;;;;;;;;;;;;;;3;3;2;1;4;3;5;2;1;A few times a month;Sometimes;Probably yes;Slightly familiar;Strongly disagree;Somewhat disagree;Strongly disagree;Strongly disagree;Strongly agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;26-35;Female;White;;;;;;;;;Associate degree in college (2-year);$20,000 to $29,999;Never Married;No;3;Michigan;5610c4ea7ffc8a0005811504;Control;39;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:16;8/2/2021 10:28;IP Address;*******;100;713;TRUE;8/2/2021 10:28;R_3nk287YmTihZOM6;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5c742339e621f900163f4543;Yes;United States;1982;Yes;Approximately every 10 - 14 days;Multiple times a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;1% Low fat milk;;Half-gallon;;Never;Sometimes;;Almond milk;;;;;;;;;;;;;;;;1;2;3;1;3;4;5;1;2;A few times a month;About half the time;Definitely yes;Slightly familiar;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly disagree;Neither agree nor disagree;36-45;Male;White;;;;;;;;;Some college but no degree;$40,000 to $49,999;Never Married;No;2;Pennsylvania;5c742339e621f900163f4543;Control;48;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:19;8/2/2021 10:28;IP Address;*******;100;541;TRUE;8/2/2021 10:28;R_VNZg6reJJqTgSxH;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5d2a068fd7d4940019e63136;Yes;United States;1946;Yes;Approximately once a week;Once a day;Large supermarkets (Harps, Tops, Sprouts, etc.);;1% Low fat milk;;Half-gallon;;Never;Never;;;;;;;;;;;;;;;;;;1;1;3;1;1;3;5;2;4;A few times a week;About half the time;Definitely not;Not familiar at all;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;65 or older;Female;White;;;;;;;;;Bachelor's degree in college (4-year);$10,000 to $19,999;Never Married;No;1;Wisconsin;5d2a068fd7d4940019e63136;Control;35;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:21;8/2/2021 10:29;IP Address;*******;100;472;TRUE;8/2/2021 10:29;R_yOxcK4mg0UWAnzr;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;6013fbdabd6b560a4ea0e470;Yes;United States;1990;Yes;Approximately every 10 - 14 days;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;2% Reduced fat milk;;Gallon;;Never;About half the time;;Almond milk;;;;;;;;;;;;;;;;1;3;3;1;3;4;5;2;1;A few times a month;Sometimes;Probably not;Not familiar at all;Somewhat disagree;Strongly agree;Strongly agree;Somewhat disagree;Somewhat disagree;Strongly disagree;Neither agree nor disagree;Somewhat agree;Strongly disagree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Strongly disagree;Strongly disagree;26-35;Male;White;;;;;;;;;Bachelor's degree in college (4-year);$90,000 to $99,999;Married;No;2;Utah;6013fbdabd6b560a4ea0e470;Control;49;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:23;8/2/2021 10:29;IP Address;*******;100;364;TRUE;8/2/2021 10:29;R_3Ja2ShSWOYxAfWE;*******;*******;*******;*******;*******;*******;anonymous;EN;0.6999999999999999555910790149937383830547332763671875;I consent, begin the study.;5fb2c5aa3d8b2394f215893a;Yes;United States;1983;Yes;Approximately once a week;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;Whole milk;;Gallon;;Never;About half the time;;Almond milk;;Coconut milk;;;;;;;;;;;;;;1;1;4;4;1;4;5;3;2;A few times a week;Sometimes;Definitely yes;Very familiar;Somewhat disagree;Strongly agree;Somewhat agree;Strongly disagree;Strongly agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly disagree;Strongly disagree;26-35;Female;;;;;;;Hispanic/Latino;;;Some college but no degree;$40,000 to $49,999;Divorced;No;1;Washington;5fb2c5aa3d8b2394f215893a;Control;64;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:24;8/2/2021 10:29;IP Address;*******;100;323;TRUE;8/2/2021 10:29;R_2AGw9psVDwhUnFj;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5d55a1f2fab56e000140df8f;Yes;United States;1997;Yes;Approximately every 10 - 14 days;Multiple times a week;Specialty stores (Whole Foods, Trader Joe's, ethnic grocery stores, etc.);;Whole milk;;Gallon;;Always;About half the time;Soymilk;Almond milk;;;;;;Lactose intolerance;;;;Longer product shelf life;;;;;;2;3;4;2;2;4;5;3;1;A few times a week;Always;Probably not;Slightly familiar;Somewhat agree;Somewhat disagree;Strongly disagree;Somewhat disagree;Strongly agree;Strongly disagree;Neither agree nor disagree;Somewhat disagree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat disagree;Somewhat disagree;25 or younger;Male;;;;;Asian (including South Asian);;;;;Bachelor's degree in college (4-year);$20,000 to $29,999;Never Married;No;4;New York;5d55a1f2fab56e000140df8f;Control;75;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:24;8/2/2021 10:29;IP Address;*******;100;302;TRUE;8/2/2021 10:29;R_2QEby95XTufINOC;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5d4b791f196bba000112a91f;Yes;United States;1990;Yes;Approximately every 10 - 14 days;Once a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;Whole milk;;Gallon;;Never;Sometimes;;Almond milk;;;;;;;;;;;;;;;;4;4;3;1;3;4;5;2;1;A few times a week;Always;Definitely yes;Slightly familiar;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Strongly disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly disagree;Strongly disagree;26-35;Male;White;;;;;;;;;Bachelor's degree in college (4-year);$70,000 to $79,999;Separated;Yes;2;Michigan;5d4b791f196bba000112a91f;Treatment;71;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:21;8/2/2021 10:29;IP Address;*******;100;508;TRUE;8/2/2021 10:29;R_3mfXQXlHP8ZtmQU;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5dcfb699ac504a0ccd1c3390;Yes;United States;1966;Yes;Approximately every 10 - 14 days;Multiple times a day;Specialty stores (Whole Foods, Trader Joe's, ethnic grocery stores, etc.);;2% Reduced fat milk;;Gallon;;Never;Never;;;;;;;;;;;;;;;;;;2;2;3;1;3;4;5;2;1;A few times a month;About half the time;Probably not;Slightly familiar;Strongly agree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Strongly agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly disagree;Somewhat disagree;46-55;Female;White;;;;;;;;;Professional degree (JD, MD);$30,000 to $39,999;Never Married;No;1;Illinois;5dcfb699ac504a0ccd1c3390;Control;60;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:22;8/2/2021 10:29;IP Address;*******;100;437;TRUE;8/2/2021 10:29;R_2dGPHTcEEEQOHx6;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5f74d520b30576105d455fcf;Yes;United States;2000;No;Less frequently than every 14 days;Once a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Gallon;;Never;Never;;;;;;;;;;;;;;;;;;2;3;1;1;3;5;4;1;2;A few times a month;Sometimes;Probably yes;Slightly familiar;Somewhat disagree;Strongly agree;Somewhat agree;Somewhat disagree;Strongly agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly disagree;Strongly disagree;25 or younger;Female;White;;;;;;;;;Some college but no degree;$150,000 or more;Never Married;No;5;Colorado;5f74d520b30576105d455fcf;Treatment;58;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:23;8/2/2021 10:29;IP Address;*******;100;400;TRUE;8/2/2021 10:29;R_1kUODAkuNF1E2LD;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;56e94d6e098153000a40d59a;Yes;United States;1955;No;Approximately once a week;Multiple times a day;Small/local grocery stores;;Whole milk;;Gallon;;Never;Never;;;;;;;;;;;;;;;;;;2;2;1;3;1;4;5;3;2;A few times a week;Sometimes;Probably not;Not familiar at all;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Strongly disagree;;Somewhat agree;Somewhat agree;Somewhat agree;;Strongly agree;Somewhat disagree;Strongly agree;Somewhat agree;Strongly disagree;Strongly disagree;65 or older;Female;White;;;;;;;;;Some college but no degree;$90,000 to $99,999;Divorced;No;4;Florida;56e94d6e098153000a40d59a;Control;59;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:13;8/2/2021 10:29;IP Address;*******;100;998;TRUE;8/2/2021 10:29;R_27JrJsYXspc3GUw;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5cc020d5159f790017bee28b;Yes;United States;1968;Yes;Approximately every 10 - 14 days;Multiple times a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Gallon;;Sometimes;Sometimes;;Almond milk;Oat milk;Coconut milk;;;;;;;;Longer product shelf life;;Concerns over antibiotics, pesticides, or hormones;;Other (please specify):;PRICE;1;2;3;2;2;4;5;3;1;A few times a month;About half the time;Definitely yes;Moderately familiar;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;46-55;Male;White;;;;;;;;;Professional degree (JD, MD);$60,000 to $69,999;Married;No;2;Illinois;5cc020d5159f790017bee28b;Treatment;17;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:16;8/2/2021 10:29;IP Address;*******;100;773;TRUE;8/2/2021 10:29;R_3oWRgUAMDlN2S8t;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5fd244cf39e5f7082808979c;Yes;United States;1976;Yes;Approximately once a week;Multiple times a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Gallon;;Never;Always;;Almond milk;;;;;;;;;;;;;;;;1;2;3;1;1;5;2;4;3;A few times a month;Most of the time;Probably yes;Slightly familiar;Strongly agree;Somewhat disagree;Strongly disagree;Strongly disagree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Somewhat agree;36-45;Female;White;;;;;;;;;Bachelor's degree in college (4-year);$50,000 to $59,999;Married;Yes;4;Idaho;5fd244cf39e5f7082808979c;Treatment;46;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:18;8/2/2021 10:29;IP Address;*******;100;684;TRUE;8/2/2021 10:29;R_2QLIezmKWDkW5R3;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5dd5db1ded7ea4574c7bc996;Yes;United States;1994;Yes;Less frequently than every 14 days;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;2% Reduced fat milk;;Gallon;;Sometimes;Sometimes;;Almond milk;;;;;;;;;;;;;;Other (please specify):;Just to switch it up sometimes.;2;1;2;2;1;4;5;3;2;A few times a week;Most of the time;Definitely yes;Not familiar at all;Strongly agree;Strongly agree;Somewhat agree;Strongly disagree;Strongly agree;Somewhat disagree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;26-35;Male;;;Black or African American;;;;;;;Bachelor's degree in college (4-year);$40,000 to $49,999;Never Married;No;3;District of Columbia;5dd5db1ded7ea4574c7bc996;Treatment;53;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:24;8/2/2021 10:29;IP Address;*******;100;358;TRUE;8/2/2021 10:29;R_W04LBIqE3eVISTn;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;570d891d42a1db000fc65b4d;Yes;United States;1977;Yes;Approximately every 10 - 14 days;Multiple times a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Gallon;;Never;Sometimes;;Almond milk;;;;;;;;;;;;;;;;2;2;1;2;3;4;5;1;2;A few times a week;Sometimes;Definitely not;Moderately familiar;Somewhat disagree;Strongly agree;Somewhat disagree;Strongly agree;Strongly agree;Strongly disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly disagree;Strongly disagree;36-45;Female;White;;;;;;;;;Some college but no degree;$100,000 to $149,999;Married;Yes;4;West Virginia;570d891d42a1db000fc65b4d;Control;67;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:12;8/2/2021 10:30;IP Address;*******;100;1063;TRUE;8/2/2021 10:30;R_1IGZQCPqkUwnmpC;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5dbd3613d54c4929d11b8117;Yes;United States;1990;Yes;Approximately every 10 - 14 days;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;2% Reduced fat milk;;Gallon;;Sometimes;Sometimes;Soymilk;Almond milk;;;;;;;;;;Longer product shelf life;;;;Other (please specify):;Sometimes is healthier;2;1;3;3;2;5;3;4;1;A few times a week;About half the time;Definitely yes;Slightly familiar;Somewhat disagree;Strongly agree;Somewhat agree;Somewhat disagree;Strongly disagree;Strongly disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly disagree;Neither agree nor disagree;26-35;Male;White;;;;;;;;;Associate degree in college (2-year);$50,000 to $59,999;Never Married;No;2;Missouri;5dbd3613d54c4929d11b8117;Control;20;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:24;8/2/2021 10:30;IP Address;*******;100;328;TRUE;8/2/2021 10:30;R_3ESTiYiMBSwKwxc;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5de7d2b722c65e000ed02cd9;Yes;United States;1975;Yes;Approximately every 10 - 14 days;Once a day;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;2% Reduced fat milk;;Gallon;;Sometimes;Sometimes;;Almond milk;;Coconut milk;;;;;;;;Longer product shelf life;;;;;;2;1;2;1;4;1;5;2;3;A few times a month;Most of the time;Probably not;Not familiar at all;Strongly disagree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat disagree;Strongly disagree;Strongly agree;;Strongly agree;Strongly agree;Strongly agree;Strongly disagree;Strongly disagree;36-45;Male;White;;;;;;;;;Some college but no degree;$70,000 to $79,999;Divorced;No;1;Oregon;5de7d2b722c65e000ed02cd9;Treatment;80;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:25;8/2/2021 10:30;IP Address;*******;100;306;TRUE;8/2/2021 10:30;R_1cTVKVxRjuEIgis;*******;*******;*******;*******;*******;*******;anonymous;EN;0.6999999999999999555910790149937383830547332763671875;I consent, begin the study.;5fe395daf8f7248650ce8873;Yes;United States;1992;Yes;Multiple times a week;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;Whole milk;;Half-gallon;;Never;Never;;;;;;;;;;;;;;;;;;3;1;2;1;1;2;5;3;4;About once a month;Never;Probably not;Not familiar at all;Strongly disagree;Strongly agree;Somewhat agree;Somewhat disagree;Strongly agree;Somewhat disagree;Strongly disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;26-35;Male;;;Black or African American;;;;;;;Some college but no degree;$60,000 to $69,999;Never Married;No;2;Illinois;5fe395daf8f7248650ce8873;Treatment;80;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:26;8/2/2021 10:30;IP Address;*******;100;219;TRUE;8/2/2021 10:30;R_3PYIVTVA1HXBGfG;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5fc46f87f8b6b98b2ae7d8cb;Yes;United States;1977;Yes;Approximately once a week;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;Whole milk;;Gallon;;Sometimes;Never;;;;;;;;Lactose intolerance;;;;;;;;;;3;3;1;1;3;4;5;2;1;A few times a week;Sometimes;Definitely yes;Moderately familiar;Somewhat disagree;Strongly disagree;Strongly disagree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat agree;36-45;Male;White;;;;;;;;;Master's degree;$150,000 or more;Divorced;Yes;5;Virginia;5fc46f87f8b6b98b2ae7d8cb;Control;90;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:24;8/2/2021 10:30;IP Address;*******;100;391;TRUE;8/2/2021 10:30;R_3lMNbTja9cCocPI;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;577ea0b216a0910001129be1;Yes;United States;1985;Yes;Approximately every 10 - 14 days;Once a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;Whole milk;;Half-gallon;;Always;Always;;Almond milk;Oat milk;Coconut milk;;;;Lactose intolerance;;;;Longer product shelf life;;;Animal welfare;;;1;2;1;3;5;4;2;1;3;A few times a week;Sometimes;Definitely not;Slightly familiar;Somewhat disagree;Somewhat disagree;Somewhat disagree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly disagree;Strongly disagree;26-35;Female;White;;;;;;;;;Some college but no degree;$90,000 to $99,999;Married;No;2;Texas;577ea0b216a0910001129be1;Treatment;86;851f5ef0-6712-11eb-a885-4dab507d5fac
